Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score,smiles_match_experimental,similar_to,similarity_scores,bad_apples
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)NCc1ccccc1N1CC[C@@H](O)C1,m_2708baa____4278128____21538310,451.635,2.606,,infinisee patent1 + MMGBSA,-71.91,,,,,0.0,,,No pScore
1972,,CN1CC[NH+](Cc2ccc(NC(=O)N(CCC(C)(C)O)Cc3ccccc3)cc2C(F)(F)F)CC1,m_2430bbb____16761852____13772104,493.594,3.2308,,infinisee patent1 + MMGBSA,-71.33,,,,,0.0,m_2430bbb____22525090____13772104,0.8,Low pScore
1972,,Cc1ccc(Oc2ccc(NC(=O)NCc3cccc(C[NH+]4CCCCCC4)c3)cc2)nn1,m_2708baa____2307424____23985302,446.575,3.85792,,infinisee patent1 + MMGBSA,-70.94,,,,,0.0,,,Moderate pScore
1972,,CC(C)c1ccc(CN(C(=O)CNc2ccccc2C[NH+]2CCC(CO)CC2)C2CC2)cc1,m_38bba____2745548____10347726,450.647,3.2003,,infinisee patent1 + MMGBSA,-70.87,,,,,0.0,,,No pScore
1972,,O=C(Cc1cccc(Oc2ncns2)c1)Nc1ccc(CC[NH+]2CCCC2)cc1,m_11dba____1318150____22137654,409.535,2.7328,,infinisee patent1 + MMGBSA,-70.62,,,,,0.0,,,Moderate pScore
1972,,CC(C)(C)OC(=O)N1CC(Oc2ccc(NC(=O)NCc3cccc(C[NH+]4CCCCCC4)c3)cc2)C1,m_2708baa____2307424____23992606,509.671,3.9653,,infinisee patent1 + MMGBSA,-70.43,,,,,0.0,,,No pScore
1972,,CC(C)(O)CCN(Cc1ccccc1)C(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____13772104,464.552,4.0792,,infinisee patent1 + MMGBSA,-70.24,,,,,0.0,m_2430bbb____16761852____13772104,0.8,No pScore
1972,,COCCCCN(Cc1ccccc1)C(=O)Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1,m_2430bbb____6493264____1500198,445.027,4.3695,,infinisee patent1 + MMGBSA,-70.12,,,,,0.0,,,Low pScore
1972,,COCCCCN(Cc1ccccc1)C(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____1500198,464.552,4.3448,,infinisee patent1 + MMGBSA,-69.67,,,,,0.0,,,No pScore
1972,,COCCCSc1ccc(NC(=O)NCc2ccccc2C[N@@H+]2CCC[C@@H](C)C2)cc1,m_2708baa____907048____23982232,442.649,3.9517,,infinisee patent1 + MMGBSA,-69.6,,,,,0.0,,,Low pScore
1972,,COC(=O)CN1CCN(c2ccc(NC(=O)NCc3ccccc3C[N@H+]3CCCC[C@H]3C)cc2)CC1,m_2708baa____907038____23992542,494.66,2.2606,,infinisee patent1 + MMGBSA,-69.44,,,,,0.0,,,No pScore
1972,,CC1CC[NH+](CCc2cccc(NC(=O)N(CCC(C)(C)O)Cc3ccccc3)c2)CC1,m_2430bbb____8166572____13772104,438.636,3.739,,infinisee patent1 + MMGBSA,-69.41,,,,,0.0,,,Low pScore
1972,,CCn1cc([C@@H](O)CN(Cc2ccccc2)C(=O)Nc2ccc(C[NH+]3CCCC3)c(C(F)(F)F)c2)cn1,m_2430bbb____22525090____9280632,516.588,3.8682,,infinisee patent1 + MMGBSA,-69.13,,,,,0.0,,,No pScore
1972,,C[C@@H]1CC[N@@H+](CCOc2ccc(NC(=O)NCc3cccc(CN4CCOCC4)c3)cc2)C1,m_2708baa____1008730____24000712,453.607,2.144,,infinisee patent1 + MMGBSA,-68.92,,,,,0.0,,,Moderate pScore
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)Nc1ccc2c(c1)CCC(=O)N2CC1CC1,m_2708baa____907038____24022458,461.63,3.6548,,infinisee patent1 + MMGBSA,-68.91,,,,,0.0,m_2708baa____907038____23993192,0.95,No pScore
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)Nc2ccc(N3CCNC(=O)C3)c(Cl)c2)C1,m_2708caa____907258____913756,485.052,2.6587,,infinisee patent1 + MMGBSA,-68.86,,,,,0.0,,,Low pScore
1972,,O=C(Cc1ccc(N2CCOCC2)cc1)NCc1ccccc1C[NH+]1CCCCCC1,m_11dba____4833124____15069110,422.593,2.341,,infinisee patent1 + MMGBSA,-68.54,,,,,0.0,,,No pScore
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)Nc2ccc(Sc3nncn3C)c(Cl)c2)CC1,m_2708baa____9283446____24020402,486.065,3.7562,,infinisee patent1 + MMGBSA,-68.52,,,,,0.0,,,Moderate pScore
1972,,CN(CC[NH+]1CCCC1)c1ccc(NC(=O)COc2cccc(N3CCCC3=O)c2)cc1,m_22bbe____20839612____138731,437.564,1.9458,,infinisee patent1 + MMGBSA,-68.49,,,,,0.0,,,No pScore
1972,,O=C(NCc1ccc(C[NH+]2CCCC2)cc1)Nc1cc(Br)c2c(c1)OCCCO2,m_2708baa____906352____24000974,461.38,3.1108,,infinisee patent1 + MMGBSA,-68.42,,,,,0.0,,,No pScore
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1cccc(F)c1)C[C@H]1CCCO1,m_2708baa____4833158____2365830,454.61,3.6754,,infinisee patent1 + MMGBSA,-68.32,,,,,0.0,,,No pScore
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)Nc1ccc(Oc2cccnn2)cc1,m_2708baa____4278128____24021916,446.575,3.9396,,infinisee patent1 + MMGBSA,-68.17,,,,,0.0,,,Moderate pScore
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)Nc1ccc2c(c1)CCC(=O)N2CC1CCC1,m_2708baa____907038____23993192,475.657,4.0449,,infinisee patent1 + MMGBSA,-68.17,,,,,0.0,m_2708baa____907038____24022458,0.95,No pScore
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)NCc2ccc(C3CC3)c(F)c2)C1,m_2708baa____907048____16488360,410.557,3.5173,,infinisee patent1 + MMGBSA,-68.12,,,,,0.0,,,Moderate pScore
1972,,CC(C)(C)OC(=O)N1CC(Oc2ccc(NC(=O)NCc3ccccc3C[NH+]3CCCCCC3)cc2)C1,m_2708baa____4833158____23992606,509.671,3.9653,,infinisee patent1 + MMGBSA,-68.02,,,,,0.0,,,No pScore
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)Nc2ccc([NH+]3CC(O)C3)cc2)C1,m_2708baa____907048____23985224,410.562,0.714,,infinisee patent1 + MMGBSA,-67.98,,,,,0.0,,,No pScore
1972,,CC(=O)CCc1ccc(OCC(=O)Nc2cccc(C[NH+]3CCC(CO)CC3)c2)cc1,m_22bbb____6914254____2228234,425.549,2.0129,,infinisee patent1 + MMGBSA,-67.88,,,,,0.0,,,Moderate pScore
1972,,CN(Cc1cnn(C)c1)c1ccc(NC(=O)NCc2ccccc2C[NH+]2CCCCCC2)cc1,m_2708baa____4833158____24000622,461.634,3.3371,,infinisee patent1 + MMGBSA,-67.8,,,,,0.0,,,Moderate pScore
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)NCc2ccc(N3CCCNC3=O)cc2)C1,m_2708baa____907258____12113028,464.634,2.6665,,infinisee patent1 + MMGBSA,-67.72,,,,,0.0,,,No pScore
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CN1CCC(=O)N(Cc2ccc3c(c2)OCCCO3)C1=O,m_277130aaa____15460720____15467308____14751406,478.613000000001,3.1597,,infinisee patent1 + MMGBSA,-67.58,,,,,0.0,,,No pScore
1972,,CC(=O)CCc1ccc(OCC(=O)NCc2ccccc2C[NH+]2CCCCCC2)cc1,m_11dba____4833124____2228232,423.577,2.8623,,infinisee patent1 + MMGBSA,-67.41,,,,,0.0,,,Low pScore
